여행,17,0.6100361943244934
액션,10,0.6666651546955109
만화,10,0.5905050694942474
충격,8,0.6337690874934196
범죄,7,0.6732590113367353
환경,7,0.6124499865940639
갈등,6,0.6624782085418701
폭력,6,0.6574819684028625
기대,6,0.6367463568846384
살인,6,0.5969810982545217
음악,5,0.7199746012687683
성장,5,0.6773077487945557
사랑,5,0.66566960811615
전쟁,5,0.6583975076675415
혼란,5,0.6564175248146057
드라마,5,0.6296578288078308
도시,5,0.6286264896392822
교통,5,0.6255875706672669
인형,5,0.5763746619224548
컴퓨터,5,0.5729112029075623
불안,4,0.7604403793811798
상처,4,0.7369158715009689
재난,4,0.7367355525493622
감옥,4,0.7104984372854233
윤리,4,0.7088446021080017
저항,4,0.6938320994377136
생존,4,0.6717733293771744
고통,4,0.665834054350853
기쁨,4,0.614557072520256
열정,4,0.6089362800121307
시골,4,0.5963529199361801
방송,4,0.5961342006921768
음식,4,0.5618933588266373
대화,4,0.5375338792800903
발견,3,0.7386119763056437
교육,3,0.7141130169232687
경제,3,0.7085603872934977
과학,3,0.6773871779441833
심리,3,0.6572388211886088
법정,3,0.614408274491628
미술,3,0.575125515460968
바다,3,0.5466017325719198
꿈,3,0.5368811289469401
연애,2,0.8431598246097565
권력,2,0.8209397494792938
이별,2,0.8179122805595398
추격,2,0.7698651850223541
욕망,2,0.673585444688797
슬픔,2,0.6650314033031464
미스터리,2,0.6544031500816345
고독,2,0.6359147131443024
의료,2,0.6325985491275787
의심,2,0.6111250221729279
독재,2,0.6058457493782043
후회,2,0.6017439067363739
상실,2,0.601542055606842
철학,2,0.5923953950405121
신화,2,0.5905340611934662
수색,2,0.5784368216991425
동물,2,0.5748684704303741
종교,2,0.5622901320457458
부도덕,2,0.5603038966655731
도박,2,0.5431069433689117
공포,1,1.0
모험,1,1.0
미래,1,1.0
트라우마,1,1.0
판타지,1,1.0
희생,1,1.0
질서,1,0.6883434057235718
무력감,1,0.6765695810317993
공상과학,1,0.6713545918464661
절망,1,0.6658827662467957
헌신,1,0.6555296182632446
분노,1,0.6501380205154419
용기,1,0.6402463316917419
가족,1,0.6304181218147278
로맨스,1,0.6157752275466919
군대,1,0.6060096025466919
고문,1,0.6018785238265991
유쾌,1,0.5978867411613464
개그,1,0.5973898768424988
우주,1,0.5884171724319458
농업,1,0.5870977640151978
평등,1,0.5861278176307678
정치,1,0.5848035216331482
용서,1,0.583013117313385
희망,1,0.5827092528343201
동정,1,0.5794278979301453
음모론,1,0.5752509832382202
음모,1,0.5716622471809387
학교,1,0.5683311223983765
가상현실,1,0.5641322731971741
반란,1,0.5579196214675903
유령,1,0.5545416474342346
뮤지컬,1,0.5524607300758362
춤,1,0.5334261655807495
사회문제,1,0.5288163423538208
좀비,1,0.5280947089195251
의리,1,0.526752233505249
두려움,1,0.5264678001403809
다큐멘터리,1,0.5252968668937683
질병,1,0.5009716153144836
